match_id,date,season,stage_id,stage_name,week_id,week_name,tournament_id,tournament_name,status,team_a_id,team_a_name,team_a_abbr,team_a_score,team_b_id,team_b_name,team_b_abbr,team_b_score,winner_id,winner_name,winner_abbr
10343,04/07/2018,2018,3,stage3,0,Week 1,3833,Overwatch League - Stage 3,CONCLUDED,4525,Houston Outlaws,HOU,0,4402,Boston Uprising,BOS,4,4402,Boston Uprising,BOS
10344,04/07/2018,2018,3,stage3,0,Week 1,3833,Overwatch League - Stage 3,CONCLUDED,4403,New York Excelsior,NYE,4,4410,London Spitfire,LDN,0,4403,New York Excelsior,NYE
10345,04/11/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4408,Shanghai Dragons,SHD,0,4406,Los Angeles Gladiators,GLA,4,4406,Los Angeles Gladiators,GLA
10346,04/12/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4404,San Francisco Shock,SFS,0,4405,Los Angeles Valiant,VAL,4,4405,Los Angeles Valiant,VAL
10347,04/12/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4523,Dallas Fuel,DAL,2,4409,Seoul Dynasty,SEO,3,4409,Seoul Dynasty,SEO
10348,04/12/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4402,Boston Uprising,BOS,3,4403,New York Excelsior,NYE,2,4402,Boston Uprising,BOS
10349,04/13/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4410,London Spitfire,LDN,3,4407,Florida Mayhem,FLA,0,4410,London Spitfire,LDN
10350,04/13/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4524,Philadelphia Fusion,PHI,3,4525,Houston Outlaws,HOU,2,4524,Philadelphia Fusion,PHI
10351,04/13/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4405,Los Angeles Valiant,VAL,2,4523,Dallas Fuel,DAL,1,4405,Los Angeles Valiant,VAL
10352,04/14/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4404,San Francisco Shock,SFS,3,4408,Shanghai Dragons,SHD,1,4404,San Francisco Shock,SFS
10353,04/14/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4409,Seoul Dynasty,SEO,2,4406,Los Angeles Gladiators,GLA,3,4406,Los Angeles Gladiators,GLA
10354,04/14/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4410,London Spitfire,LDN,2,4524,Philadelphia Fusion,PHI,3,4524,Philadelphia Fusion,PHI
10355,04/14/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4403,New York Excelsior,NYE,3,4525,Houston Outlaws,HOU,2,4403,New York Excelsior,NYE
10356,04/15/2018,2018,3,stage3,1,Week 2,3833,Overwatch League - Stage 3,CONCLUDED,4407,Florida Mayhem,FLA,2,4402,Boston Uprising,BOS,3,4402,Boston Uprising,BOS
10357,04/18/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4406,Los Angeles Gladiators,GLA,2,4405,Los Angeles Valiant,VAL,3,4405,Los Angeles Valiant,VAL
10358,04/19/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4523,Dallas Fuel,DAL,0,4404,San Francisco Shock,SFS,4,4404,San Francisco Shock,SFS
10359,04/19/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4408,Shanghai Dragons,SHD,1,4409,Seoul Dynasty,SEO,3,4409,Seoul Dynasty,SEO
10360,04/19/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4525,Houston Outlaws,HOU,3,4407,Florida Mayhem,FLA,1,4525,Houston Outlaws,HOU
10361,04/20/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4402,Boston Uprising,BOS,3,4410,London Spitfire,LDN,2,4402,Boston Uprising,BOS
10362,04/20/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4524,Philadelphia Fusion,PHI,2,4403,New York Excelsior,NYE,3,4403,New York Excelsior,NYE
10363,04/20/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4524,Philadelphia Fusion,PHI,1,4404,San Francisco Shock,SFS,3,4404,San Francisco Shock,SFS
10364,04/21/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4407,Florida Mayhem,FLA,3,4408,Shanghai Dragons,SHD,1,4407,Florida Mayhem,FLA
10365,04/21/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4402,Boston Uprising,BOS,2,4409,Seoul Dynasty,SEO,1,4402,Boston Uprising,BOS
10366,04/21/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4410,London Spitfire,LDN,3,4405,Los Angeles Valiant,VAL,2,4410,London Spitfire,LDN
10367,04/21/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4403,New York Excelsior,NYE,3,4406,Los Angeles Gladiators,GLA,2,4403,New York Excelsior,NYE
10368,04/22/2018,2018,3,stage3,2,Week 3,3833,Overwatch League - Stage 3,CONCLUDED,4525,Houston Outlaws,HOU,3,4523,Dallas Fuel,DAL,0,4525,Houston Outlaws,HOU
10369,04/25/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4408,Shanghai Dragons,SHD,1,4402,Boston Uprising,BOS,3,4402,Boston Uprising,BOS
10370,04/26/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4405,Los Angeles Valiant,VAL,1,4525,Houston Outlaws,HOU,3,4525,Houston Outlaws,HOU
10371,04/26/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4523,Dallas Fuel,DAL,1,4407,Florida Mayhem,FLA,3,4407,Florida Mayhem,FLA
10372,04/26/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4406,Los Angeles Gladiators,GLA,3,4410,London Spitfire,LDN,2,4406,Los Angeles Gladiators,GLA
10373,04/27/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4404,San Francisco Shock,SFS,1,4403,New York Excelsior,NYE,3,4403,New York Excelsior,NYE
10374,04/27/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4409,Seoul Dynasty,SEO,3,4524,Philadelphia Fusion,PHI,2,4409,Seoul Dynasty,SEO
10375,04/27/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4523,Dallas Fuel,DAL,0,4402,Boston Uprising,BOS,4,4402,Boston Uprising,BOS
10376,04/28/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4406,Los Angeles Gladiators,GLA,3,4525,Houston Outlaws,HOU,2,4406,Los Angeles Gladiators,GLA
10377,04/28/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4405,Los Angeles Valiant,VAL,3,4407,Florida Mayhem,FLA,1,4405,Los Angeles Valiant,VAL
10378,04/28/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4404,San Francisco Shock,SFS,0,4410,London Spitfire,LDN,4,4410,London Spitfire,LDN
10379,04/28/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4409,Seoul Dynasty,SEO,0,4403,New York Excelsior,NYE,4,4403,New York Excelsior,NYE
10380,04/28/2018,2018,3,stage3,3,Week 4,3833,Overwatch League - Stage 3,CONCLUDED,4408,Shanghai Dragons,SHD,2,4524,Philadelphia Fusion,PHI,3,4524,Philadelphia Fusion,PHI
10588,05/02/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4524,Philadelphia Fusion,PHI,3,4523,Dallas Fuel,DAL,1,4524,Philadelphia Fusion,PHI
10589,05/03/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4407,Florida Mayhem,FLA,0,4406,Los Angeles Gladiators,GLA,3,4406,Los Angeles Gladiators,GLA
10590,05/03/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4525,Houston Outlaws,HOU,2,4404,San Francisco Shock,SFS,3,4404,San Francisco Shock,SFS
10591,05/03/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4404,San Francisco Shock,SFS,4,4407,Florida Mayhem,FLA,0,4404,San Francisco Shock,SFS
10592,05/04/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4402,Boston Uprising,BOS,3,4405,Los Angeles Valiant,VAL,2,4402,Boston Uprising,BOS
10593,05/04/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4523,Dallas Fuel,DAL,0,4403,New York Excelsior,NYE,4,4403,New York Excelsior,NYE
10594,05/04/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4406,Los Angeles Gladiators,GLA,1,4402,Boston Uprising,BOS,3,4402,Boston Uprising,BOS
10595,05/05/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4403,New York Excelsior,NYE,3,4408,Shanghai Dragons,SHD,1,4403,New York Excelsior,NYE
10596,05/05/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4410,London Spitfire,LDN,3,4409,Seoul Dynasty,SEO,2,4410,London Spitfire,LDN
10597,05/05/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4408,Shanghai Dragons,SHD,1,4410,London Spitfire,LDN,3,4410,London Spitfire,LDN
10598,05/05/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4409,Seoul Dynasty,SEO,4,4525,Houston Outlaws,HOU,0,4409,Seoul Dynasty,SEO
10599,05/05/2018,2018,3,stage3,4,Week 5,3833,Overwatch League - Stage 3,CONCLUDED,4405,Los Angeles Valiant,VAL,3,4524,Philadelphia Fusion,PHI,2,4405,Los Angeles Valiant,VAL
10543,05/06/2018,2018,3,stage3,4,Week 5,3834,Overwatch League - Stage 3 Title Matches,CONCLUDED,4406,Los Angeles Gladiators,GLA,0,4402,Boston Uprising,BOS,3,4402,Boston Uprising,BOS
10544,05/06/2018,2018,3,stage3,4,Week 5,3834,Overwatch League - Stage 3 Title Matches,CONCLUDED,4405,Los Angeles Valiant,VAL,0,4403,New York Excelsior,NYE,3,4403,New York Excelsior,NYE
10545,05/06/2018,2018,3,stage3,4,Week 5,3834,Overwatch League - Stage 3 Title Matches,CONCLUDED,4403,New York Excelsior,NYE,3,4402,Boston Uprising,BOS,0,4403,New York Excelsior,NYE
10443,05/16/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4406,Los Angeles Gladiators,GLA,3,4404,San Francisco Shock,SFS,1,4406,Los Angeles Gladiators,GLA
10444,05/17/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4409,Seoul Dynasty,SEO,2,4405,Los Angeles Valiant,VAL,3,4405,Los Angeles Valiant,VAL
10445,05/17/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4523,Dallas Fuel,DAL,3,4408,Shanghai Dragons,SHD,1,4523,Dallas Fuel,DAL
10446,05/17/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4402,Boston Uprising,BOS,1,4524,Philadelphia Fusion,PHI,3,4524,Philadelphia Fusion,PHI
10447,05/18/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4403,New York Excelsior,NYE,3,4407,Florida Mayhem,FLA,0,4403,New York Excelsior,NYE
10448,05/18/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4525,Houston Outlaws,HOU,4,4410,London Spitfire,LDN,0,4525,Houston Outlaws,HOU
10449,05/18/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4523,Dallas Fuel,DAL,0,4406,Los Angeles Gladiators,GLA,4,4406,Los Angeles Gladiators,GLA
10450,05/19/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4402,Boston Uprising,BOS,1,4525,Houston Outlaws,HOU,3,4525,Houston Outlaws,HOU
10451,05/19/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4404,San Francisco Shock,SFS,3,4409,Seoul Dynasty,SEO,1,4404,San Francisco Shock,SFS
10452,05/19/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4524,Philadelphia Fusion,PHI,4,4407,Florida Mayhem,FLA,0,4524,Philadelphia Fusion,PHI
10453,05/19/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4408,Shanghai Dragons,SHD,1,4405,Los Angeles Valiant,VAL,3,4405,Los Angeles Valiant,VAL
10454,05/19/2018,2018,4,stage4,0,Week 1,3835,Overwatch League - Stage 4,CONCLUDED,4410,London Spitfire,LDN,1,4403,New York Excelsior,NYE,3,4403,New York Excelsior,NYE
10455,05/23/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4402,Boston Uprising,BOS,0,4523,Dallas Fuel,DAL,3,4523,Dallas Fuel,DAL
10456,05/24/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4407,Florida Mayhem,FLA,1,4405,Los Angeles Valiant,VAL,3,4405,Los Angeles Valiant,VAL
10457,05/24/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4525,Houston Outlaws,HOU,1,4406,Los Angeles Gladiators,GLA,3,4406,Los Angeles Gladiators,GLA
10458,05/24/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4410,London Spitfire,LDN,3,4404,San Francisco Shock,SFS,2,4410,London Spitfire,LDN
10459,05/25/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4406,Los Angeles Gladiators,GLA,4,4407,Florida Mayhem,FLA,0,4406,Los Angeles Gladiators,GLA
10460,05/25/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4524,Philadelphia Fusion,PHI,4,4408,Shanghai Dragons,SHD,0,4524,Philadelphia Fusion,PHI
10461,05/25/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4405,Los Angeles Valiant,VAL,3,4402,Boston Uprising,BOS,2,4405,Los Angeles Valiant,VAL
10462,05/26/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4403,New York Excelsior,NYE,4,4409,Seoul Dynasty,SEO,0,4403,New York Excelsior,NYE
10463,05/26/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4404,San Francisco Shock,SFS,4,4525,Houston Outlaws,HOU,0,4404,San Francisco Shock,SFS
10464,05/26/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4409,Seoul Dynasty,SEO,2,4410,London Spitfire,LDN,3,4410,London Spitfire,LDN
10465,05/26/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4408,Shanghai Dragons,SHD,0,4403,New York Excelsior,NYE,4,4403,New York Excelsior,NYE
10466,05/26/2018,2018,4,stage4,1,Week 2,3835,Overwatch League - Stage 4,CONCLUDED,4523,Dallas Fuel,DAL,3,4524,Philadelphia Fusion,PHI,1,4523,Dallas Fuel,DAL
10467,05/30/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4403,New York Excelsior,NYE,4,4524,Philadelphia Fusion,PHI,0,4403,New York Excelsior,NYE
10468,05/31/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4409,Seoul Dynasty,SEO,4,4408,Shanghai Dragons,SHD,0,4409,Seoul Dynasty,SEO
10469,05/31/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4405,Los Angeles Valiant,VAL,3,4406,Los Angeles Gladiators,GLA,0,4405,Los Angeles Valiant,VAL
10470,05/31/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4410,London Spitfire,LDN,2,4402,Boston Uprising,BOS,1,4410,London Spitfire,LDN
10471,06/01/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4404,San Francisco Shock,SFS,3,4523,Dallas Fuel,DAL,1,4404,San Francisco Shock,SFS
10472,06/01/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4524,Philadelphia Fusion,PHI,1,4406,Los Angeles Gladiators,GLA,3,4406,Los Angeles Gladiators,GLA
10473,06/01/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4525,Houston Outlaws,HOU,3,4408,Shanghai Dragons,SHD,0,4525,Houston Outlaws,HOU
10474,06/02/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4407,Florida Mayhem,FLA,2,4409,Seoul Dynasty,SEO,3,4409,Seoul Dynasty,SEO
10475,06/02/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4402,Boston Uprising,BOS,1,4404,San Francisco Shock,SFS,3,4404,San Francisco Shock,SFS
10476,06/02/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4410,London Spitfire,LDN,1,4523,Dallas Fuel,DAL,3,4523,Dallas Fuel,DAL
10477,06/02/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4403,New York Excelsior,NYE,2,4405,Los Angeles Valiant,VAL,3,4405,Los Angeles Valiant,VAL
10478,06/03/2018,2018,4,stage4,2,Week 3,3835,Overwatch League - Stage 4,CONCLUDED,4407,Florida Mayhem,FLA,1,4525,Houston Outlaws,HOU,3,4525,Houston Outlaws,HOU
10479,06/06/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4409,Seoul Dynasty,SEO,1,4402,Boston Uprising,BOS,3,4402,Boston Uprising,BOS
10480,06/07/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4408,Shanghai Dragons,SHD,2,4407,Florida Mayhem,FLA,3,4407,Florida Mayhem,FLA
10481,06/07/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4523,Dallas Fuel,DAL,1,4525,Houston Outlaws,HOU,3,4525,Houston Outlaws,HOU
10482,06/07/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4405,Los Angeles Valiant,VAL,2,4410,London Spitfire,LDN,1,4405,Los Angeles Valiant,VAL
10483,06/08/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4406,Los Angeles Gladiators,GLA,3,4403,New York Excelsior,NYE,2,4406,Los Angeles Gladiators,GLA
10484,06/08/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4404,San Francisco Shock,SFS,1,4524,Philadelphia Fusion,PHI,2,4524,Philadelphia Fusion,PHI
10485,06/08/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4402,Boston Uprising,BOS,4,4408,Shanghai Dragons,SHD,0,4402,Boston Uprising,BOS
10486,06/09/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4407,Florida Mayhem,FLA,0,4523,Dallas Fuel,DAL,4,4523,Dallas Fuel,DAL
10487,06/09/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4524,Philadelphia Fusion,PHI,3,4409,Seoul Dynasty,SEO,2,4524,Philadelphia Fusion,PHI
10488,06/09/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4410,London Spitfire,LDN,2,4406,Los Angeles Gladiators,GLA,3,4406,Los Angeles Gladiators,GLA
10489,06/09/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4403,New York Excelsior,NYE,2,4404,San Francisco Shock,SFS,1,4403,New York Excelsior,NYE
10490,06/10/2018,2018,4,stage4,3,Week 4,3835,Overwatch League - Stage 4,CONCLUDED,4525,Houston Outlaws,HOU,0,4405,Los Angeles Valiant,VAL,4,4405,Los Angeles Valiant,VAL
10621,06/13/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4406,Los Angeles Gladiators,GLA,4,4408,Shanghai Dragons,SHD,0,4406,Los Angeles Gladiators,GLA
10622,06/14/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4405,Los Angeles Valiant,VAL,3,4404,San Francisco Shock,SFS,1,4405,Los Angeles Valiant,VAL
10623,06/14/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4409,Seoul Dynasty,SEO,3,4523,Dallas Fuel,DAL,1,4409,Seoul Dynasty,SEO
10624,06/14/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4525,Houston Outlaws,HOU,3,4524,Philadelphia Fusion,PHI,1,4525,Houston Outlaws,HOU
10625,06/15/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4407,Florida Mayhem,FLA,0,4410,London Spitfire,LDN,4,4410,London Spitfire,LDN
10626,06/15/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4403,New York Excelsior,NYE,1,4402,Boston Uprising,BOS,3,4402,Boston Uprising,BOS
10627,06/15/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4525,Houston Outlaws,HOU,2,4403,New York Excelsior,NYE,3,4403,New York Excelsior,NYE
10628,06/16/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4406,Los Angeles Gladiators,GLA,3,4409,Seoul Dynasty,SEO,1,4406,Los Angeles Gladiators,GLA
10629,06/16/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4523,Dallas Fuel,DAL,3,4405,Los Angeles Valiant,VAL,1,4523,Dallas Fuel,DAL
10630,06/16/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4524,Philadelphia Fusion,PHI,3,4410,London Spitfire,LDN,1,4524,Philadelphia Fusion,PHI
10631,06/16/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4408,Shanghai Dragons,SHD,0,4404,San Francisco Shock,SFS,4,4404,San Francisco Shock,SFS
10632,06/16/2018,2018,4,stage4,4,Week 5,3835,Overwatch League - Stage 4,CONCLUDED,4402,Boston Uprising,BOS,4,4407,Florida Mayhem,FLA,0,4402,Boston Uprising,BOS
10546,06/17/2018,2018,4,stage4,4,Week 5,3837,Overwatch League - Stage 4 Title Matches,CONCLUDED,4405,Los Angeles Valiant,VAL,3,4406,Los Angeles Gladiators,GLA,2,4405,Los Angeles Valiant,VAL
10547,06/17/2018,2018,4,stage4,4,Week 5,3837,Overwatch League - Stage 4 Title Matches,CONCLUDED,4523,Dallas Fuel,DAL,2,4403,New York Excelsior,NYE,3,4403,New York Excelsior,NYE
10548,06/18/2018,2018,4,stage4,4,Week 5,3837,Overwatch League - Stage 4 Title Matches,CONCLUDED,4403,New York Excelsior,NYE,1,4405,Los Angeles Valiant,VAL,3,4405,Los Angeles Valiant,VAL
21211,02/15/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4524,Philadelphia Fusion,PHI,3,4410,London Spitfire,LDN,1,4524,Philadelphia Fusion,PHI
21221,02/15/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4403,New York Excelsior,NYE,2,4402,Boston Uprising,BOS,1,4403,New York Excelsior,NYE
21231,02/15/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4409,Seoul Dynasty,SEO,3,4406,Los Angeles Gladiators,GLA,1,4409,Seoul Dynasty,SEO
21176,02/15/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4408,Shanghai Dragons,SHD,1,7693,Hangzhou Spark,HZS,3,7693,Hangzhou Spark,HZS
21177,02/16/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,7695,Toronto Defiant,TOR,3,4525,Houston Outlaws,HOU,2,7695,Toronto Defiant,TOR
21241,02/16/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,7698,Atlanta Reign,ATL,4,4407,Florida Mayhem,FLA,0,7698,Atlanta Reign,ATL
21126,02/16/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4523,Dallas Fuel,DAL,0,4404,San Francisco Shock,SFS,4,4404,San Francisco Shock,SFS
21212,02/16/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,7692,Chengdu Hunters,CDH,3,7699,Guangzhou Charge,GZC,2,7692,Chengdu Hunters,CDH
21209,02/16/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4410,London Spitfire,LDN,1,7694,Paris Eternal,PAR,3,7694,Paris Eternal,PAR
21127,02/16/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,7697,Washington Justice,WAS,1,4403,New York Excelsior,NYE,3,4403,New York Excelsior,NYE
21251,02/16/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4405,Los Angeles Valiant,VAL,2,7693,Hangzhou Spark,HZS,3,7693,Hangzhou Spark,HZS
21222,02/17/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,7696,Vancouver Titans,VAN,4,4408,Shanghai Dragons,SHD,0,7696,Vancouver Titans,VAN
21213,02/17/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4525,Houston Outlaws,HOU,2,4402,Boston Uprising,BOS,3,4402,Boston Uprising,BOS
21261,02/17/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4524,Philadelphia Fusion,PHI,3,7698,Atlanta Reign,ATL,2,4524,Philadelphia Fusion,PHI
21128,02/18/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4404,San Francisco Shock,SFS,2,4406,Los Angeles Gladiators,GLA,3,4406,Los Angeles Gladiators,GLA
21271,02/18/2019,2019,0,stage1,0,Week 1,5062,Overwatch League Stage 1,CONCLUDED,4409,Seoul Dynasty,SEO,1,4523,Dallas Fuel,DAL,3,4523,Dallas Fuel,DAL
21210,02/22/2019,2019,0,stage1,1,Week 2,5062,Overwatch League Stage 1,CONCLUDED,7697,Washington Justice,WAS,2,4410,London Spitfire,LDN,3,4410,London Spitfire,LDN
21232,02/22/2019,2019,0,stage1,1,Week 2,5062,Overwatch League Stage 1,CONCLUDED,4524,Philadelphia Fusion,PHI,1,4407,Florida Mayhem,FLA,2,4407,Florida Mayhem,FLA
